CODGEO,P21_POP,P15_POP,SUPERF,NAIS1520,DECE1520,P21_MEN,NAISD22,DECESD22,P21_LOG,P21_RP,P21_RSECOCC,P21_LOGVAC,P21_RP_PROP,NBMENFISC21,PIMP21,MED21,TP6021,P21_EMPLT,P21_EMPLT_SAL,P15_EMPLT,P21_POP1564,P21_CHOM1564,P21_ACT1564,ETTOT21,ETAZ21,ETBE21,ETFZ21,ETGU21,ETGZ21,ETOQ21,ETTEF121,ETTEFP1021,REG,%_evol_creations_etabl,indicateur_dvm,prix_m2_logmts,%_evol_nb_ventes_logmts,%_evol_prix_m2_logmts,prix_m2_locaux,%_evol_nb_ventes_locaux,%_evol_prix_m2_locaux,pop_0_29ans,ind_jeunesse,tx_scolarisation,tx_pop_sans_diplome,tx_pop_bac+2_ou_+,densite_demographique,tx_evol_demographique,tx_vacance_log,tx_activite,tx_chomage,part_emplois_salaries,part_emplois_dans_la_commune,densite_etablissements,tx_etablissements,part_Ets_agriculture,part_Ets_industrie,part_Ets_construction,part_Ets_commerce_services,part_Ets_adm_publique,part_Ets_1_a_9_salariés,part_Ets_10_salaries_ou_+,population_category
61158,137.0,143.0,10.57,7.0,11.0,64.3484848484848,1.0,0.0,94.6818181818182,64.3484848484848,19.5698924731183,10.7634408602151,53.969696969697,63.0,0.0,19760.0,0.0,22.4605712138213,4.94767228960604,19.7462193958288,75.7651515151515,10.3787878787879,57.0833333333333,6.0,3.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,28,,5.188235294117646,731.0,-0.27,0.28,,,,37.0,0.27,1.0,0.26,0.14,12.96,-0.04,0.11,0.75,0.14,0.22,0.3,0.57,0.09,0.5,0.0,0.1667,0.1667,0.1667,0.6667,0.0,0-500
61159,69.0,71.0,8.68,3.0,5.0,34.0,0.0,1.0,63.4915254237287,34.0,25.4237288135592,4.06779661016948,30.0,0.0,0.0,0.0,0.0,13.0749277071258,1.98996038686433,11.0657166767766,43.0,1.0,29.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,28,,2.64,2914.6,-0.44,0.71,,,,10.0,0.14,1.0,0.27,0.27,7.95,-0.03,0.06,0.67,0.02,0.15,0.3,0.46,0.12,0.25,0.0,0.25,0.25,0.25,0.75,0.0,0-500
61160,187.0,207.0,20.24,3.0,10.0,88.680412371134,1.0,0.0,154.347079037801,88.680412371134,49.5025641025641,16.1641025641026,71.3298969072165,91.0,0.0,23280.0,0.0,39.867381463345,15.6499916469421,51.507828406842,94.4639175257732,1.92783505154639,78.0773195876289,9.0,5.0,0.0,1.0,2.0,0.0,1.0,8.0,0.0,28,1.5,1.21875,1730.6774193548388,0.19,0.22,,,,45.0,0.24,1.0,0.21,0.24,9.24,-0.1,0.1,0.83,0.02,0.39,0.42,0.44,0.1,0.5556,0.0,0.1111,0.2222,0.1111,0.8889,0.0,0-500
61162,156.0,176.0,22.47,3.0,12.0,82.4713375796178,3.0,1.0,122.138004246284,82.4713375796178,24.6576576576577,15.009009009009,72.5350318471338,79.0,0.0,23860.0,0.0,20.040375285711,14.0192375142542,40.8931115686028,78.4968152866242,2.98089171974522,58.6242038216561,11.0,7.0,0.0,2.0,1.0,0.0,1.0,7.0,0.0,28,1.0,1.0087719298245614,1359.0,0.09,-0.36,,,,42.0,0.27,1.0,0.23,0.32,6.94,-0.11,0.12,0.75,0.04,0.7,0.26,0.49,0.13,0.6364,0.0,0.1818,0.0909,0.0909,0.6364,0.0,0-500
61163,1556.0,1479.0,10.93,73.0,290.0,670.9584757421,15.0,48.0,792.01281808579,670.9584757421,28.2460132135276,92.8083291301622,473.240860459226,676.0,0.0,21240.0,0.0,465.271593100155,403.943402703491,544.682550390172,834.578345766095,60.831290304402,609.86495135325,39.0,3.0,5.0,5.0,19.0,10.0,7.0,26.0,12.0,28,-0.06,0.8960004335573379,1167.860465116279,0.09,0.09,229.14285714285714,-0.42,-0.76,470.0,0.3,0.97,0.31,0.14,142.36,0.05,0.12,0.73,0.07,0.87,0.56,3.57,0.06,0.0769,0.1282,0.1282,0.4872,0.1795,0.6667,0.3077,1k-2k
61164,244.0,239.0,13.79,15.0,7.0,95.1701244813278,2.0,6.0,114.170124481328,95.1701244813278,12.0,7.0,78.9709543568465,92.0,0.0,22460.0,0.0,42.3971293982757,25.0423783671321,44.4421301385409,146.804979253112,11.1369294605809,114.406639004149,9.0,4.0,0.0,3.0,1.0,0.0,1.0,8.0,1.0,28,1.0,1.5976331360946747,1389.0,0.0,-0.2,,,,70.0,0.29,1.0,0.17,0.26,17.69,0.02,0.06,0.78,0.08,0.59,0.29,0.65,0.09,0.4444,0.0,0.3333,0.1111,0.1111,0.8889,0.1111,0-500
61165,719.0,730.0,10.82,44.0,23.0,286.844766012355,13.0,7.0,322.844766012355,286.844766012355,8.52631578947368,27.4736842105263,225.443867578056,280.0,0.0,22600.0,0.0,227.033506582376,193.723615128431,169.726846128055,442.386998668369,22.3986961409551,359.680908469043,14.0,2.0,2.0,2.0,4.0,0.0,4.0,13.0,1.0,28,1.67,1.1742424242424243,1633.5454545454545,0.19,0.28,,,,269.0,0.37,0.99,0.19,0.26,66.45,-0.02,0.09,0.81,0.05,0.85,0.51,1.29,0.05,0.1429,0.1429,0.1429,0.2857,0.2857,0.9286,0.0714,501-1k
61166,136.0,162.0,14.58,7.0,17.0,72.2797202797203,1.0,3.0,144.826304130652,72.2797202797203,60.6211180124223,11.9254658385093,64.6713286713287,77.0,0.0,22730.0,0.0,22.0229927505432,3.90660240660241,33.4423061925126,80.8391608391608,6.65734265734266,64.6713286713287,8.0,2.0,0.0,3.0,2.0,1.0,1.0,8.0,0.0,28,-0.44,1.0508474576271187,1098.3666666666666,-0.21,-0.24,,,,30.0,0.22,1.0,0.21,0.21,9.33,-0.16,0.08,0.8,0.08,0.18,0.27,0.55,0.11,0.25,0.0,0.375,0.25,0.125,1.0,0.0,0-500
61167,2993.0,3211.0,131.69,163.0,248.0,1377.05106207176,31.0,45.0,1919.05106207176,1377.05106207176,321.0,221.0,971.558065035416,1353.0,47.0,21180.0,0.17,792.422546397684,575.919546539957,851.19019466443,1714.14491127903,142.879778980062,1299.43049603551,92.0,35.0,8.0,13.0,30.0,13.0,6.0,72.0,11.0,28,0.34,1.184380706025563,1225.6813186813188,1.22,-0.05,750.6363636363636,0.83,-0.28,935.0,0.31,0.98,0.3,0.16,22.73,-0.07,0.12,0.76,0.08,0.73,0.46,0.7,0.07,0.3804,0.087,0.1413,0.3261,0.0652,0.7826,0.1196,2k-5k
61168,5116.0,5548.0,31.86,198.0,626.0,2528.29026528241,29.0,104.0,3203.16782993986,2528.29026528241,103.065002532122,571.812562125333,1374.68898777716,2506.0,37.0,19820.0,0.2,3305.77426729737,3010.40693458813,3274.47741044775,2826.12283952939,270.79514976768,1976.05015811968,224.0,10.0,25.0,20.0,134.0,54.0,35.0,159.0,49.0,28,0.55,1.1200344530577089,1681.935064935065,0.45,-0.41,1381.0428571428572,1.19,-0.13,1436.0,0.28,0.98,0.32,0.17,160.58,-0.08,0.18,0.7,0.1,0.91,1.17,7.03,0.09,0.0446,0.1116,0.0893,0.5982,0.1562,0.7098,0.2188,5k-10k
61169,14482.0,14852.0,21.15,867.0,1141.0,7256.13363629366,154.0,197.0,8610.27659354256,7256.13363629366,220.922937038619,1133.22002021028,3248.43847936512,6750.0,36.0,18810.0,0.26,9688.19917882309,8805.25288722655,9782.43623728361,8298.22050620937,1111.87715905039,5713.58092234637,639.0,6.0,52.0,44.0,416.0,178.0,121.0,445.0,151.0,28,0.62,1.086353404749563,1856.7616511318242,0.03,0.16,1733.949494949495,-0.21,0.51,4806.0,0.33,0.96,0.35,0.18,684.73,-0.02,0.13,0.69,0.13,0.91,1.17,30.21,0.09,0.0094,0.0814,0.0689,0.651,0.1894,0.6964,0.2363,10k-20k
61170,202.0,220.0,11.8,6.0,10.0,92.6243902439024,1.0,1.0,109.073875926416,92.6243902439024,7.19664998609953,9.25283569641368,74.8878048780488,88.0,0.0,24200.0,0.0,19.7431247318534,8.88351004964812,33.7629931955928,118.243902439024,7.88292682926829,87.6975609756098,10.0,6.0,0.0,2.0,1.0,0.0,1.0,10.0,0.0,28,1.5,1.2000000000000002,719.4,-0.5,-0.26,,,,45.0,0.22,1.0,0.23,0.25,17.12,-0.08,0.08,0.74,0.07,0.45,0.17,0.85,0.11,0.6,0.0,0.2,0.1,0.1,1.0,0.0,0-500
61171,111.0,106.0,5.88,7.0,5.0,53.0869565217391,2.0,0.0,65.8473731884058,53.0869565217391,2.55208333333333,10.2083333333333,49.2260869565217,50.0,0.0,21230.0,0.0,14.8556274992136,6.99965686357516,16.0356467254044,61.7739130434783,2.89565217391304,44.4,4.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,28,0.0,1.6825396825396826,1116.625,3.0,-0.29,,,,42.0,0.38,0.94,0.25,0.14,18.88,0.05,0.16,0.72,0.05,0.47,0.24,0.68,0.08,0.5,0.0,0.0,0.25,0.25,0.75,0.0,0-500
61176,135.0,154.0,9.72,9.0,9.0,65.0719424460432,0.0,1.0,89.8031252417421,65.0719424460432,17.8064516129032,6.9247311827957,51.4748201438849,64.0,0.0,24210.0,0.0,21.5896718977651,19.6472258545997,21.7301996771562,76.726618705036,7.76978417266187,59.2446043165468,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,28,0.5,3.764705882352941,1004.4545454545455,0.22,1.06,,,,30.0,0.22,1.0,0.24,0.17,13.89,-0.12,0.08,0.77,0.1,0.91,0.28,0.31,0.05,0.3333,0.0,0.3333,0.0,0.3333,0.3333,0.3333,0-500
61178,52.0,55.0,5.09,1.0,1.0,23.4509803921569,0.0,0.0,37.4509803921569,23.4509803921569,14.0,0.0,21.4117647058824,0.0,0.0,0.0,0.0,4.07843137254902,0.0,10.1788764331133,25.4901960784314,1.01960784313725,16.3137254901961,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28,0.0,0.9333333333333332,1212.125,0.0,-0.16,,,,5.0,0.1,1.0,0.29,0.29,10.22,-0.05,0.0,0.64,0.04,0.0,0.16,0.2,0.04,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0-500
61180,100.0,97.0,6.76,5.0,3.0,48.1481481481481,2.0,1.0,79.1275720164609,48.1481481481481,29.832037799116,1.14738606919677,39.8148148148148,51.0,0.0,21150.0,0.0,16.1634478581001,7.73656968261151,14.7200828406284,66.6666666666667,5.55555555555556,50.9259259259259,4.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,28,1.0,0.8493150684931507,1435.5217391304348,0.77,0.15,,,,21.0,0.21,1.0,0.28,0.27,14.79,0.03,0.01,0.76,0.08,0.48,0.24,0.59,0.08,0.25,0.0,0.25,0.25,0.25,1.0,0.0,0-500
61181,1786.0,1896.0,6.5,67.0,212.0,887.675167291137,18.0,43.0,1076.50148923096,887.675167291137,26.1142785661453,162.712043373674,435.654930982939,823.0,0.0,19840.0,0.0,1081.26757974982,951.818838299495,1081.35691098545,947.985449514458,96.994941860727,685.584048912317,87.0,2.0,11.0,6.0,53.0,15.0,15.0,68.0,11.0,28,0.4,1.0422842697920258,1156.9122807017543,0.12,-0.08,1187.8260869565217,0.53,1.55,503.0,0.28,0.98,0.38,0.13,274.77,-0.06,0.15,0.72,0.1,0.88,1.14,13.38,0.1,0.023,0.1264,0.069,0.6092,0.1724,0.7816,0.1264,1k-2k
61182,423.0,404.0,15.31,26.0,25.0,177.222895276005,3.0,4.0,221.819624434361,177.222895276005,20.2712405265257,24.3254886318308,143.761114790171,177.0,0.0,23000.0,0.0,42.2022254968247,19.8785492779686,55.9584019574338,254.978157242375,13.266033164102,194.972555271517,10.0,5.0,0.0,3.0,0.0,0.0,2.0,9.0,0.0,28,7.0,1.3406060606060606,1243.9705882352941,0.31,-0.37,,,,151.0,0.36,1.0,0.27,0.2,27.63,0.05,0.11,0.76,0.05,0.47,0.17,0.65,0.06,0.5,0.0,0.3,0.0,0.2,0.9,0.0,0-500
61183,144.0,132.0,9.84,10.0,12.0,64.551724137931,2.0,2.0,84.551724137931,64.551724137931,13.0,7.0,51.6413793103448,62.0,0.0,22230.0,0.0,14.9631044307651,8.99758718938579,12.000592445362,88.3862068965517,5.95862068965517,70.5103448275862,5.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,28,2.0,1.2406015037593985,1335.7333333333333,-0.06,0.02,,,,60.0,0.42,1.0,0.23,0.23,14.63,0.09,0.08,0.8,0.07,0.6,0.17,0.51,0.08,0.6,0.0,0.0,0.2,0.2,0.8,0.0,0-500
61187,173.0,187.0,6.54,5.0,9.0,87.5679012345679,2.0,3.0,149.356790123457,87.5679012345679,51.3323076923077,10.4565811965812,79.0246913580247,84.0,0.0,24660.0,0.0,9.3505466752758,5.26422308408811,5.84905829651736,97.179012345679,1.0679012345679,73.6851851851852,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,28,0.0,1.4117647058823528,1751.344827586207,0.81,0.42,,,,47.0,0.27,1.0,0.14,0.22,26.45,-0.07,0.07,0.76,0.01,0.56,0.1,0.31,0.02,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0-500
61188,90.0,110.0,13.37,3.0,3.0,42.0652173913044,2.0,0.0,65.0652173913043,42.0652173913044,15.0,8.0,33.2608695652174,0.0,0.0,0.0,0.0,29.4674917046517,13.7842505426275,31.3668985141721,59.6739130434783,4.89130434782609,50.8695652173913,8.0,6.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,28,-0.78,1.3522727272727273,2800.6153846153848,1.17,1.43,,,,15.0,0.17,1.0,0.25,0.18,6.73,-0.18,0.12,0.85,0.08,0.47,0.49,0.6,0.19,0.75,0.0,0.0,0.125,0.125,0.875,0.0,0-500
61189,476.0,435.0,12.58,21.0,19.0,162.555729815655,6.0,2.0,192.842811155368,162.555729815655,18.1722488038277,12.1148325358852,105.153154050146,160.0,0.0,21260.0,0.0,179.893059623413,151.368619404584,173.723300173713,310.814595741148,3.06995666665832,216.933648730443,14.0,4.0,0.0,2.0,4.0,0.0,4.0,12.0,2.0,28,-0.5,1.1908831908831907,1388.4666666666667,0.11,0.15,,,,185.0,0.39,0.99,0.24,0.23,37.84,0.09,0.06,0.7,0.01,0.84,0.58,1.11,0.09,0.2857,0.0,0.1429,0.2857,0.2857,0.8571,0.1429,0-500
61190,71.0,102.0,9.25,5.0,2.0,34.5657894736842,1.0,0.0,49.5657894736842,34.5657894736842,7.0,8.0,27.0921052631579,0.0,0.0,0.0,0.0,33.6383873645277,14.8111961081435,40.8309026774845,36.4342105263158,1.86842105263158,30.8289473684211,7.0,4.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,28,1.5,2.7142857142857144,1629.0,-0.71,0.05,,,,25.0,0.35,1.0,0.2,0.19,7.68,-0.3,0.16,0.85,0.05,0.44,0.92,0.76,0.2,0.5714,0.0,0.0,0.0,0.4286,0.8571,0.1429,0-500
61192,104.0,111.0,6.21,10.0,3.0,42.5904761904762,1.0,0.0,56.5904761904762,42.5904761904762,13.0,1.0,32.6857142857143,42.0,0.0,24010.0,0.0,17.9637114510328,13.9040868414667,19.1810826381251,60.4190476190476,2.97142857142857,50.5142857142857,4.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,28,3.0,0.8705882352941177,1975.3333333333333,0.0,0.67,,,,45.0,0.43,1.0,0.15,0.39,16.75,-0.06,0.02,0.84,0.05,0.77,0.3,0.64,0.09,0.75,0.0,0.0,0.0,0.25,1.0,0.0,0-500
61193,275.0,310.0,12.83,16.0,20.0,122.155302604915,1.0,3.0,176.155302604915,122.155302604915,42.0,12.0,111.99414950497,122.0,0.0,22550.0,0.0,36.0533093947606,9.92979056745127,39.3015801910606,169.818907381913,7.80994378751123,140.750212589209,7.0,2.0,0.0,2.0,2.0,0.0,1.0,7.0,0.0,28,1.0,1.250574712643678,1572.888888888889,1.14,-0.17,,,,58.0,0.21,1.0,0.2,0.18,21.43,-0.11,0.07,0.83,0.05,0.28,0.21,0.55,0.06,0.2857,0.0,0.2857,0.2857,0.1429,1.0,0.0,0-500
61194,873.0,943.0,30.9,45.0,23.0,361.058684051081,8.0,10.0,409.575070941569,361.058684051081,20.5261636844371,27.9902232060506,312.6787467807,353.0,0.0,23300.0,0.0,107.394643574361,73.9420987374447,102.270016548838,505.326202659511,22.9269565263821,400.881804518595,22.0,12.0,1.0,1.0,6.0,2.0,2.0,16.0,1.0,28,0.0,0.8877834921170222,1420.5333333333333,1.65,0.04,218.0,0.0,-0.97,313.0,0.36,0.99,0.2,0.29,28.25,-0.07,0.07,0.79,0.05,0.69,0.21,0.71,0.06,0.5455,0.0455,0.0455,0.2727,0.0909,0.7273,0.0455,501-1k
61195,201.0,209.0,12.21,18.0,13.0,91.7184466019417,4.0,2.0,119.966380486239,91.7184466019417,11.5084175084175,16.73951637588,69.2766990291262,90.0,0.0,22680.0,0.0,35.7434604030119,21.1075380729148,36.3746662284853,119.038834951456,7.80582524271845,90.7427184466019,9.0,3.0,1.0,1.0,2.0,1.0,2.0,8.0,0.0,28,1.67,0.8709677419354839,972.5,0.82,-0.05,,,,50.0,0.25,1.0,0.21,0.26,16.46,-0.04,0.14,0.76,0.07,0.59,0.3,0.74,0.1,0.3333,0.1111,0.1111,0.2222,0.2222,0.8889,0.0,0-500
61196,1491.0,1674.0,74.53,75.0,97.0,720.730279360291,11.0,19.0,1074.09244152245,720.730279360291,262.526126126126,90.836036036036,558.088944839434,742.0,0.0,21520.0,0.0,273.492532746993,169.500626019757,281.997059567503,819.72932929858,58.9941077735649,625.307913605866,56.0,16.0,6.0,6.0,26.0,10.0,2.0,44.0,5.0,28,1.67,1.5709637046307887,1657.31654676259,1.62,0.11,1226.388888888889,8.0,-0.09,385.0,0.26,0.96,0.3,0.21,20.01,-0.11,0.08,0.76,0.07,0.62,0.33,0.75,0.08,0.2857,0.1071,0.1071,0.4643,0.0357,0.7857,0.0893,1k-2k
61197,139.0,148.0,7.1,10.0,3.0,59.9607843137255,1.0,2.0,76.1166284695696,59.9607843137255,9.4242424242424,6.73160173160172,49.0588235294118,63.0,0.0,23110.0,0.0,10.2688278759651,4.81784748380827,11.7603519668737,77.2222222222222,4.54248366013072,65.4117647058823,4.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,28,-0.67,0.6888888888888889,1150.2,1.5,0.44,,,,30.0,0.22,0.93,0.15,0.27,19.58,-0.06,0.09,0.85,0.06,0.47,0.13,0.56,0.07,0.25,0.0,0.25,0.25,0.25,1.0,0.0,0-500
61198,133.0,133.0,8.66,3.0,8.0,56.5746268656716,1.0,0.0,84.5746268656716,56.5746268656716,22.0,6.0,43.6716417910448,48.0,0.0,25170.0,0.0,44.745521871552,33.8201487372236,38.3868708466651,90.3208955223881,9.92537313432836,70.4701492537313,5.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,28,0.6,1.5833333333333333,2001.0869565217392,0.21,0.37,,,,45.0,0.34,0.96,0.2,0.32,15.36,0.0,0.07,0.78,0.11,0.76,0.5,0.58,0.09,0.4,0.0,0.0,0.4,0.2,0.8,0.2,0-500
61199,332.0,321.0,11.7,17.0,18.0,142.946057491651,4.0,3.0,175.946057491651,142.946057491651,9.0,24.0,120.959005085016,143.0,0.0,23440.0,0.0,34.918030712218,15.9897064010955,34.9629770761292,206.502529787862,18.0685778836206,172.474481221267,5.0,2.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,28,2.0,1.453125,1119.2549019607843,0.82,0.12,,,,125.0,0.38,0.98,0.17,0.23,28.38,0.03,0.14,0.84,0.09,0.46,0.17,0.43,0.03,0.4,0.0,0.0,0.4,0.2,0.8,0.2,0-500
61202,462.0,488.0,6.98,28.0,16.0,186.002262175986,2.0,3.0,225.174068343387,186.002262175986,17.0748898678414,22.0969162995594,168.937336260812,175.0,0.0,23580.0,0.0,86.4639439574167,75.5938053103945,94.5942400499308,283.140458134678,12.8794933379593,223.562799896846,9.0,3.0,0.0,2.0,2.0,1.0,2.0,7.0,1.0,28,-0.67,0.4509408602150537,1426.7826086956522,0.07,0.0,3205.6,2.33,10.69,153.0,0.33,0.98,0.2,0.27,66.19,-0.05,0.1,0.79,0.05,0.87,0.31,1.29,0.05,0.3333,0.0,0.2222,0.2222,0.2222,0.7778,0.1111,0-500
61203,890.0,934.0,12.96,54.0,40.0,390.918430101293,11.0,4.0,443.035284033877,390.918430101293,21.047191011236,31.0696629213484,324.586467992316,387.0,0.0,24550.0,0.0,67.1783465931771,38.53302406912,92.9621658152314,520.942914254399,20.3988550561431,404.425538580867,11.0,3.0,0.0,2.0,4.0,0.0,2.0,10.0,1.0,28,1.33,1.8003629764065334,2497.078651685393,0.56,0.76,,,,290.0,0.33,0.99,0.14,0.31,68.67,-0.05,0.07,0.78,0.04,0.57,0.13,0.85,0.03,0.2727,0.0,0.1818,0.3636,0.1818,0.9091,0.0909,501-1k
61206,255.0,269.0,15.92,16.0,12.0,103.789968950309,4.0,1.0,167.15839000294,103.789968950309,48.2807017543858,15.0877192982456,89.6516192421287,100.0,0.0,19900.0,0.0,30.4372384349926,10.1563676317237,25.2619526934464,139.283768520255,10.2107402985799,104.713033190577,6.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,0.0,28,11.0,0.5423728813559322,1458.2608695652175,0.44,-0.02,,,,110.0,0.43,0.9,0.22,0.21,16.02,-0.05,0.09,0.75,0.07,0.33,0.22,0.38,0.06,0.0,0.1667,0.5,0.1667,0.1667,0.6667,0.0,0-500
61207,593.0,663.0,27.86,35.0,45.0,304.356995738744,2.0,5.0,436.937716459465,304.356995738744,82.360750750751,50.2199699699701,200.159127404128,307.0,0.0,21060.0,0.0,195.404975703824,149.705578882305,195.847715673161,363.308384410234,28.5032609341352,284.334437659019,26.0,12.0,2.0,3.0,7.0,3.0,2.0,21.0,1.0,28,-0.17,2.385204081632653,1368.246153846154,0.33,-0.02,230.0,0.0,5.57,158.0,0.27,1.0,0.31,0.18,21.28,-0.11,0.11,0.78,0.08,0.77,0.54,0.93,0.09,0.4615,0.0769,0.1154,0.2692,0.0769,0.8077,0.0385,501-1k
61208,615.0,596.0,14.85,44.0,22.0,256.399287962376,6.0,5.0,348.06775668991,256.399287962376,71.6489180858886,20.0195506416453,188.517244186342,253.0,0.0,21250.0,0.0,73.4386283920992,42.8895109967786,66.4854200678179,359.354171856672,18.962649500126,292.357261371975,15.0,4.0,1.0,3.0,4.0,1.0,3.0,13.0,1.0,28,2.25,1.0441306266548986,1629.2777777777778,0.59,0.28,,,,200.0,0.33,0.99,0.18,0.21,41.41,0.03,0.06,0.81,0.05,0.58,0.2,1.01,0.06,0.2667,0.0667,0.2,0.2667,0.2,0.8667,0.0667,501-1k
61209,397.0,421.0,21.08,20.0,21.0,180.348543446666,4.0,2.0,271.014779450111,180.348543446666,52.644911227807,38.0213247756384,138.908825435504,166.0,0.0,21990.0,0.0,89.9040014783058,56.8315657002946,112.09114180749,225.075941594715,10.1218198698876,173.855499646505,9.0,2.0,1.0,2.0,3.0,0.0,1.0,5.0,2.0,28,2.0,0.9293820933165196,1478.8709677419354,0.72,0.16,,,,125.0,0.31,1.0,0.21,0.18,18.83,-0.06,0.14,0.77,0.04,0.63,0.4,0.43,0.05,0.2222,0.1111,0.2222,0.3333,0.1111,0.5556,0.2222,0-500
61210,241.0,253.0,14.56,11.0,6.0,102.618771867809,1.0,2.0,135.799724248762,102.618771867809,19.3555555555556,13.8253968253968,89.9746099248639,93.0,0.0,21970.0,0.0,22.7294576335719,9.14680664345233,23.7854336521127,152.614539109637,4.98177051509037,122.315847252233,7.0,3.0,0.0,1.0,2.0,1.0,1.0,6.0,0.0,28,0.33,0.4825396825396825,973.8333333333334,-0.67,-0.77,,,,77.0,0.32,0.98,0.09,0.25,16.55,-0.05,0.1,0.8,0.03,0.4,0.15,0.48,0.07,0.4286,0.0,0.1429,0.2857,0.1429,0.8571,0.0,0-500
61211,2114.0,2199.0,79.62,119.0,116.0,1022.50404085526,23.0,17.0,1422.77198954931,1022.50404085526,207.173862891896,193.094085802156,749.159761810475,977.0,44.0,21110.0,0.13,446.810233224166,301.585620361873,515.389921718824,1236.95613781124,75.041160047644,953.589440561613,71.0,28.0,6.0,6.0,26.0,9.0,5.0,58.0,8.0,28,0.56,1.3276836158192091,1128.8218390804598,1.29,0.04,2605.4545454545455,0.57,-0.09,596.0,0.28,0.97,0.23,0.17,26.55,-0.04,0.14,0.77,0.06,0.67,0.36,0.89,0.07,0.3944,0.0845,0.0845,0.3662,0.0704,0.8169,0.1127,2k-5k
61212,132.0,109.0,3.3,4.0,2.0,45.7741935483871,0.0,0.0,53.9408602150537,45.7741935483871,1.02083333333333,7.14583333333331,33.0,43.0,0.0,23530.0,0.0,4.18605273421278,3.12153660518052,3.02860411899313,81.9677419354839,2.12903225806452,68.1290322580645,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,28,0.0,1.9047619047619049,,,,,,,65.0,0.49,1.0,0.2,0.3,40.0,0.21,0.13,0.83,0.03,0.75,0.05,0.3,0.02,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0-500
61213,267.0,283.0,13.37,12.0,12.0,118.017901683906,4.0,4.0,157.017901683906,118.017901683906,21.0,18.0,101.799099596865,120.0,0.0,23480.0,0.0,59.905535822415,36.820840358922,60.7701201516502,164.323945704924,8.88282663644053,128.425426364565,11.0,4.0,0.0,2.0,4.0,1.0,1.0,7.0,1.0,28,0.0,2.878787878787879,2062.8205128205127,2.9,1.14,213.0,1.0,-0.84,120.0,0.45,1.0,0.22,0.22,19.97,-0.06,0.11,0.78,0.05,0.61,0.36,0.82,0.09,0.3636,0.0,0.1818,0.3636,0.0909,0.6364,0.0909,0-500
61214,7824.0,8053.0,18.02,464.0,692.0,4090.3470274449,77.0,150.0,4780.84569765766,4090.3470274449,130.527165653495,559.971504559271,1544.90539528034,3835.0,38.0,18700.0,0.27,5039.72927166038,4520.81708896317,5103.09591207799,4429.46849224466,718.031311993708,3093.67380713272,370.0,9.0,31.0,32.0,234.0,86.0,64.0,279.0,72.0,28,0.57,0.9380977487603028,2150.1662971175165,0.13,0.3,1316.225352112676,0.03,-0.02,2650.0,0.34,0.96,0.35,0.18,434.18,-0.03,0.12,0.7,0.16,0.9,1.14,20.53,0.09,0.0243,0.0838,0.0865,0.6324,0.173,0.7541,0.1946,5k-10k
61215,359.0,364.0,11.41,23.0,17.0,162.576295614393,2.0,5.0,233.007154420798,162.576295614393,54.5271164952812,15.9037423111237,131.410775913732,160.0,0.0,22100.0,0.0,28.3914479957047,8.86946256608169,28.3456606302415,205.699441212839,15.0250087574725,153.321601295458,5.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,28,2.33,0.7032967032967032,1428.2068965517242,-0.19,0.32,,,,96.0,0.27,0.98,0.23,0.23,31.46,-0.01,0.07,0.75,0.07,0.31,0.14,0.44,0.03,0.2,0.0,0.2,0.4,0.2,0.4,0.0,0-500
61216,191.0,193.0,28.57,10.0,8.0,84.0,0.0,0.0,117.294642857143,84.0,27.2410714285714,6.05357142857142,74.0,73.0,0.0,20420.0,0.0,19.0,5.0,21.8164527609922,107.0,15.0,81.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,28,0.67,1.49929676511955,1419.5714285714287,3.67,-0.45,,,,70.0,0.37,0.97,0.21,0.31,6.69,-0.01,0.05,0.76,0.14,0.26,0.18,0.11,0.04,0.3333,0.0,0.0,0.0,0.6667,0.6667,0.0,0-500
